PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ShipMethodID,OrderDate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue
3387,4,Complete,251,1602,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
3388,4,Complete,253,1540,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,602.2485,48.1799,15.0562,665.4846
3389,4,Complete,252,1628,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
3390,6,Complete,256,1604,4,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
3391,4,Complete,259,1690,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,146.286,11.7029,3.6572,161.6461
3392,4,Complete,260,1566,5,2014-06-20 00:00:00.000,2014-06-29 00:00:00.000,102.564,8.2051,2.5641,113.3332
3393,4,Complete,258,1698,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,150.7905,12.0632,3.7698,166.6235
3394,4,Complete,254,1560,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
3395,4,Complete,257,1692,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,2934.54,234.7632,73.3635,3242.6667
3396,4,Complete,261,1696,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,50860.425,4068.834,1271.5106,56200.7696
3397,4,Complete,251,1504,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,551.88,44.1504,13.797,609.8274
3398,4,Complete,253,1544,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,6987.75,559.02,174.6938,7721.4638
3399,4,Complete,255,1530,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
3400,4,Complete,252,1508,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
3401,4,Complete,259,1694,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,3407.25,272.58,85.1813,3765.0113
3402,4,Complete,260,1624,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
3403,4,Complete,258,1548,2,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,59.9445,4.7956,1.4986,66.2387
3404,4,Rejected,250,1598,4,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,240.723,19.2578,6.0181,265.9989
3405,4,Complete,257,1658,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3406,4,Complete,261,1536,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,544.7295,43.5784,13.6182,601.9261
3407,4,Complete,251,1568,1,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,18641.7,1491.336,466.0425,20599.0785
3408,5,Complete,253,1648,5,2014-06-21 00:00:00.000,2014-06-30 00:00:00.000,142.4115,11.3929,3.5603,157.3647
3409,4,Complete,255,1646,2,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
3410,4,Complete,256,1672,4,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,421.155,33.6924,10.5289,465.3763
3411,4,Complete,259,1600,1,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,1276.275,102.102,31.9069,1410.2839
3412,4,Complete,260,1522,1,2014-06-22 00:00:00.000,2014-07-01 00:00:00.000,2003.925,160.314,50.0981,2214.3371
3413,4,Complete,258,1570,4,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
3414,4,Complete,254,1516,1,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,454.86,36.3888,11.3715,502.6203
3415,4,Complete,257,1506,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3416,4,Complete,261,1626,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,7132.125,570.57,178.3031,7880.9981
3417,4,Complete,251,1542,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
3418,4,Complete,253,1610,4,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
3419,4,Complete,255,1638,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
3420,4,Complete,256,1582,4,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,247.5585,19.8047,6.189,273.5522
3421,4,Complete,259,1510,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,143.0415,11.4433,3.576,158.0608
3422,4,Complete,250,1526,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
3423,4,Complete,258,1644,1,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,3713.325,297.066,92.8331,4103.2241
3424,4,Complete,254,1680,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3425,4,Complete,257,1584,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,2979.27,238.3416,74.4818,3292.0934
3426,4,Complete,261,1620,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,5711.475,456.918,142.7869,6311.1799
3427,4,Complete,251,1666,5,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,776.79,62.1432,19.4198,858.353
3428,4,Complete,253,1592,2,2014-06-23 00:00:00.000,2014-07-02 00:00:00.000,97.965,7.8372,2.4491,108.2513
3429,4,Complete,255,1618,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,114.471,9.1577,2.8618,126.4905
3430,4,Complete,256,1612,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,132.6465,10.6117,3.3162,146.5744
3431,4,Complete,259,1586,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3432,4,Complete,260,1500,1,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,418.95,33.516,10.4738,462.9398
3433,4,Complete,250,1656,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,389.655,31.1724,9.7414,430.5688
3434,4,Complete,254,1572,1,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,461.79,36.9432,11.5448,510.278
3435,4,Complete,257,1562,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,1656.837,132.547,41.4209,1830.8049
3436,4,Complete,261,1662,2,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,37.0755,2.966,0.9269,40.9684
3437,4,Complete,251,1682,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
3438,4,Complete,253,1686,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,624.2985,49.9439,15.6075,689.8499
3439,4,Complete,255,1684,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,20980.575,1678.446,524.5144,23183.5354
3440,4,Complete,256,1534,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,360.045,28.8036,9.0011,397.8497
3441,4,Complete,259,1614,4,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,260.4735,20.8379,6.5118,287.8232
3442,4,Complete,260,1588,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,40471.2,3237.696,1011.78,44720.676
3443,4,Complete,258,1622,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,414.855,33.1884,10.3714,458.4148
3444,4,Complete,254,1632,5,2014-06-24 00:00:00.000,2014-07-03 00:00:00.000,38421.075,3073.686,960.5269,42455.2879
4011,10,Approved,254,1546,3,2014-06-24 00:00:00.000,2014-07-19 00:00:00.000,54492.5,4359.4,1089.85,59941.75
4012,9,Approved,254,1636,3,2014-06-24 00:00:00.000,2014-07-19 00:00:00.000,997680,79814.4,19953.6,1097448
3445,4,Complete,257,1608,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,5948.25,475.86,148.7063,6572.8163
3446,4,Complete,261,1576,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
3447,4,Complete,251,1590,1,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,525,42,13.125,580.125
3448,4,Complete,253,1514,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
3449,4,Complete,255,1498,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
3450,4,Complete,256,1674,2,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,944.37,75.5496,23.6093,1043.5289
3451,4,Complete,252,1652,1,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,6993.525,559.482,174.8381,7727.8451
3452,5,Complete,260,1578,3,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,36122.625,2889.81,903.0656,39915.5006
3453,4,Complete,258,1538,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
3454,4,Complete,254,1556,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
3455,5,Complete,257,1554,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,111.069,8.8855,2.7767,122.7312
3456,4,Complete,261,1688,4,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,125.748,10.0598,3.1437,138.9515
3457,4,Complete,250,1580,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,150.7905,12.0632,3.7698,166.6235
3458,4,Complete,253,1496,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,696.528,55.7222,17.4132,769.6634
3459,4,Complete,255,1494,2,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,8847.3,707.784,221.1825,9776.2665
3460,4,Complete,256,1650,5,2014-06-25 00:00:00.000,2014-07-04 00:00:00.000,171.0765,13.6861,4.2769,189.0395
3461,4,Complete,259,1654,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
3462,4,Complete,260,1664,3,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
3463,4,Complete,258,1678,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,25334.925,2026.794,633.3731,27995.0921
3464,4,Complete,254,1616,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,278.523,22.2818,6.9631,307.7679
3465,4,Complete,252,1492,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,111.069,8.8855,2.7767,122.7312
3466,4,Complete,261,1602,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
3467,4,Complete,251,1540,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,748.755,59.9004,18.7189,827.3743
3468,4,Complete,253,1628,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
3469,4,Complete,255,1604,4,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
3470,4,Complete,256,1690,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,146.286,11.7029,3.6572,161.6461
3471,4,Complete,259,1566,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,102.564,8.2051,2.5641,113.3332
3472,4,Complete,260,1698,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,150.7905,12.0632,3.7698,166.6235
3473,4,Complete,258,1560,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
3474,4,Complete,254,1692,5,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,6444.9,515.592,161.1225,7121.6145
3475,4,Complete,257,1696,2,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,152581.275,12206.502,3814.5319,168602.3089
3476,4,Complete,261,1504,1,2014-06-26 00:00:00.000,2014-07-05 00:00:00.000,551.88,44.1504,13.797,609.8274
3477,4,Complete,251,1544,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,6987.75,559.02,174.6938,7721.4638
3478,4,Complete,253,1530,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
3479,4,Complete,255,1508,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
3480,4,Complete,256,1694,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,7623,609.84,190.575,8423.415
3481,4,Complete,259,1624,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
3482,4,Complete,260,1548,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,59.9445,4.7956,1.4986,66.2387
3483,4,Complete,258,1598,4,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,358.155,28.6524,8.9539,395.7613
3484,4,Complete,254,1658,5,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3485,4,Complete,257,1536,4,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,1637.937,131.035,40.9484,1809.9204
3486,4,Complete,261,1568,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,29989.575,2399.166,749.7394,33138.4804
3487,4,Complete,251,1648,5,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,142.4115,11.3929,3.5603,157.3647
3488,4,Complete,253,1646,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
3489,4,Complete,252,1672,4,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,12127.7415,970.2193,303.1935,13401.1543
3490,4,Complete,256,1600,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,1276.275,102.102,31.9069,1410.2839
3491,4,Complete,259,1522,1,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,2003.925,160.314,50.0981,2214.3371
3492,4,Complete,260,1570,2,2014-06-27 00:00:00.000,2014-07-06 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
3493,4,Complete,258,1516,1,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,454.86,36.3888,11.3715,502.6203
3494,4,Complete,254,1506,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3495,4,Complete,257,1626,2,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,7132.125,570.57,178.3031,7880.9981
3496,4,Complete,261,1542,2,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
3497,4,Complete,251,1610,4,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
3498,4,Complete,253,1638,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
3499,4,Complete,255,1582,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,694.1655,55.5332,17.3541,767.0528
3500,4,Complete,252,1510,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,143.0415,11.4433,3.576,158.0608
3501,4,Complete,259,1526,2,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
3502,4,Complete,260,1644,1,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,3713.325,297.066,92.8331,4103.2241
3503,4,Complete,258,1680,4,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,19952.625,1596.21,498.8156,22047.6506
3504,5,Rejected,250,1584,5,2014-06-28 00:00:00.000,2014-07-07 00:00:00.000,6540.66,523.2528,163.5165,7227.4293
3505,4,Complete,257,1620,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,5711.475,456.918,142.7869,6311.1799
3506,4,Complete,261,1666,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,484.407,38.7526,12.1102,535.2698
3507,4,Complete,251,1592,2,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,97.965,7.8372,2.4491,108.2513
3508,4,Complete,253,1618,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,114.471,9.1577,2.8618,126.4905
3509,4,Complete,255,1612,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,132.6465,10.6117,3.3162,146.5744
3510,4,Complete,256,1586,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3511,4,Complete,259,1500,1,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,418.95,33.516,10.4738,462.9398
3512,4,Complete,260,1656,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,240.723,19.2578,6.0181,265.9989
3513,4,Complete,258,1572,1,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,461.79,36.9432,11.5448,510.278
3514,5,Complete,254,1562,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,253.323,20.2658,6.3331,279.9219
3515,4,Complete,257,1662,2,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,37.0755,2.966,0.9269,40.9684
3516,4,Complete,261,1682,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,21558.075,1724.646,538.9519,23821.6729
3517,4,Complete,251,1686,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,710.325,56.826,17.7581,784.9091
3518,4,Complete,253,1684,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,86220.75,6897.66,2155.5188,95273.9288
3519,4,Complete,255,1534,4,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,235.9035,18.8723,5.8976,260.6734
3520,4,Complete,256,1614,5,2014-06-30 00:00:00.000,2014-07-09 00:00:00.000,428.4,34.272,10.71,473.382
3521,4,Complete,259,1588,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,40471.2,3237.696,1011.78,44720.676
3522,4,Complete,250,1622,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,272.4435,21.7955,6.8111,301.0501
3523,4,Complete,258,1632,4,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,23671.725,1893.738,591.7931,26157.2561
3524,4,Complete,254,1608,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,5948.25,475.86,148.7063,6572.8163
3525,4,Complete,257,1576,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,91117.95,7289.436,2277.9488,100685.3348
3526,4,Complete,261,1590,1,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,525,42,13.125,580.125
3527,4,Complete,251,1514,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,2003.6835,160.2947,50.0921,2214.0703
3528,4,Complete,253,1498,4,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,26455.275,2116.422,661.3819,29233.0789
3529,4,Complete,255,1674,2,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,944.37,75.5496,23.6093,1043.5289
3530,4,Complete,256,1652,4,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,48186.6,3854.928,1204.665,53246.193
3531,4,Complete,259,1578,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,26720.925,2137.674,668.0231,29526.6221
3532,4,Complete,260,1538,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,37843.575,3027.486,946.0894,41817.1504
3533,4,Complete,250,1556,4,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,25531.275,2042.502,638.2819,28212.0589
3534,4,Complete,254,1554,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,278.838,22.307,6.971,308.116
3535,4,Complete,257,1688,4,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,125.748,10.0598,3.1437,138.9515
3536,4,Complete,261,1580,5,2014-07-01 00:00:00.000,2014-07-10 00:00:00.000,150.7905,12.0632,3.7698,166.6235
3537,4,Complete,251,1496,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,776.79,62.1432,19.4198,858.353
3538,4,Complete,253,1494,2,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,8847.3,707.784,221.1825,9776.2665
3539,4,Complete,255,1650,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,171.0765,13.6861,4.2769,189.0395
3540,4,Complete,256,1654,4,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,20397.3,1631.784,509.9325,22539.0165
3541,4,Complete,259,1664,3,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,14628.075,1170.246,365.7019,16164.0229
3542,4,Complete,260,1678,3,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,33350.625,2668.05,833.7656,36852.4406
3543,6,Complete,258,1616,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,414.855,33.1884,10.3714,458.4148
3544,4,Complete,254,1492,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,278.838,22.307,6.971,308.116
3545,4,Complete,257,1602,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,1796.0355,143.6828,44.9009,1984.6192
3546,7,Complete,261,1540,4,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,489.069,39.1255,12.2267,540.4212
3547,4,Complete,251,1628,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
3548,4,Complete,253,1604,4,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,1839.5055,147.1604,45.9876,2032.6535
3549,4,Complete,255,1690,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,146.286,11.7029,3.6572,161.6461
3550,4,Complete,256,1566,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,102.564,8.2051,2.5641,113.3332
3551,4,Complete,252,1698,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,150.7905,12.0632,3.7698,166.6235
3552,4,Complete,260,1560,5,2014-07-02 00:00:00.000,2014-07-11 00:00:00.000,13669.425,1093.554,341.7356,15104.7146
3553,4,Complete,258,1692,5,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,9948.33,795.8664,248.7083,10992.9047
3554,4,Complete,254,1696,2,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
3555,4,Complete,257,1504,1,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,551.88,44.1504,13.797,609.8274
3556,4,Complete,261,1544,1,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,6987.75,559.02,174.6938,7721.4638
3557,4,Complete,250,1530,2,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,28072.275,2245.782,701.8069,31019.8639
3558,4,Complete,253,1508,1,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,37312.275,2984.982,932.8069,41230.0639
3559,4,Complete,255,1694,1,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,7623,609.84,190.575,8423.415
3560,4,Complete,256,1624,2,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,28297.5,2263.8,707.4375,31268.7375
3561,4,Complete,259,1548,2,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,59.9445,4.7956,1.4986,66.2387
3562,4,Complete,260,1598,4,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,234.6435,18.7715,5.8661,259.2811
3563,4,Complete,258,1658,5,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3564,4,Complete,254,1536,4,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,247.2435,19.7795,6.1811,273.2041
3565,4,Complete,252,1568,2,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,49376.25,3950.1,1234.4063,54560.7563
3566,4,Complete,261,1648,5,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,142.4115,11.3929,3.5603,157.3647
3567,4,Complete,251,1646,2,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,48030.675,3842.454,1200.7669,53073.8959
3568,4,Complete,253,1672,5,2014-07-03 00:00:00.000,2014-07-12 00:00:00.000,39258.45,3140.676,981.4613,43380.5873
3569,4,Complete,255,1600,1,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,1276.275,102.102,31.9069,1410.2839
3570,4,Complete,256,1522,1,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,2003.925,160.314,50.0981,2214.3371
3571,4,Complete,259,1570,4,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
3572,4,Complete,260,1516,1,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,454.86,36.3888,11.3715,502.6203
3573,4,Complete,258,1506,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3574,4,Complete,254,1626,2,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,7132.125,570.57,178.3031,7880.9981
3575,5,Complete,257,1542,2,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,28343.7,2267.496,708.5925,31319.7885
3576,4,Complete,261,1610,4,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,22516.725,1801.338,562.9181,24880.9811
3577,4,Complete,251,1638,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,34644.225,2771.538,866.1056,38281.8686
3578,4,Complete,253,1582,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,656.586,52.5269,16.4147,725.5276
3579,4,Complete,255,1510,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,143.0415,11.4433,3.576,158.0608
3580,5,Complete,256,1526,2,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,28199.325,2255.946,704.9831,31160.2541
3581,4,Complete,259,1644,1,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,3713.325,297.066,92.8331,4103.2241
3582,4,Complete,260,1680,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,43878.45,3510.276,1096.9613,48485.6873
3583,4,Complete,258,1584,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,9799.65,783.972,244.9913,10828.6133
3584,4,Complete,254,1620,5,2014-07-04 00:00:00.000,2014-07-13 00:00:00.000,5711.475,456.918,142.7869,6311.1799
